 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
619,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06117-04494,64.419,2.383,0.606,39.715,2874.178,3913.801,9.608,9.608,0.513,1.067,0.937,0.908
620,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06126-07597,25.439,2.163,0.400,23.060,4863.747,3921.488,5.765,5.765,0.601,1.244,0.804,0.912
621,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06137-01958,7.796,2.492,0.276,12.811,1252.929,3929.815,3.203,3.203,0.597,1.083,0.923,0.884
622,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06142-11103,75.498,1.815,0.451,39.715,7106.976,3929.815,10.249,8.968,0.602,1.046,0.956,0.929
623,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06148-08467,26.260,2.708,0.706,23.060,5421.031,3935.580,5.765,5.765,0.621,1.024,0.976,0.908
624,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06150-08502,42.673,2.646,0.648,30.747,5442.170,3935.580,7.687,7.687,0.567,1.181,0.847,0.897
625,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06161-06734,11.078,2.691,0.411,16.654,4311.587,3945.189,4.484,3.203,0.502,1.529,0.654,0.871
626,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06157-09330,44.314,2.593,0.619,37.152,5972.551,3939.424,7.687,8.968,0.403,1.406,0.711,0.771
627,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06172-05184,9.437,2.116,0.403,15.373,3318.724,3951.594,3.843,3.843,0.502,1.353,0.739,0.836
628,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06170-04350,90.269,2.368,0.573,43.558,2781.297,3947.110,10.889,10.889,0.598,1.016,0.984,0.934
629,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06177-09816,6.565,1.054,0.144,17.936,6285.783,3955.438,3.843,3.203,0.256,1.374,0.728,0.667
630,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06195-07691,1.231,1.919,0.223,5.124,4926.521,3967.608,0.641,1.922,0.589,3.000,0.333,1.000
631,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06199-01823,38.569,2.145,0.391,30.747,1163.891,3967.608,7.687,7.046,0.513,1.132,0.884,0.891
632,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06206-07904,21.747,2.541,0.448,21.779,5060.398,3972.733,5.765,5.124,0.576,1.181,0.847,0.906
633,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06212-07793,59.906,2.504,0.482,34.590,4987.374,3975.295,8.968,8.327,0.629,1.085,0.922,0.933
634,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06219-04656,61.547,3.007,0.540,37.152,2977.948,3979.779,9.608,8.327,0.560,1.089,0.918,0.920
635,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06268-09694,6.155,1.703,0.252,11.530,6208.275,4013.728,3.203,2.562,0.582,1.439,0.695,0.857
636,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06270-06488,38.159,2.668,0.759,29.466,4152.088,4013.088,7.687,7.046,0.552,1.140,0.877,0.890
637,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06275-05818,25.029,2.582,0.546,24.341,3724.197,4016.290,5.765,6.406,0.531,1.192,0.839,0.859
638,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06284-01662,27.901,1.784,0.359,26.903,1061.402,4022.055,6.406,7.046,0.484,1.665,0.601,0.855
639,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06322-09070,2.462,1.740,0.095,8.968,5809.209,4048.318,1.281,3.203,0.385,3.003,0.333,0.750
640,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06325-05976,41.852,2.421,0.466,29.466,3824.123,4048.318,7.687,7.046,0.606,1.025,0.975,0.919
641,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06333-05086,7.386,2.859,0.511,12.811,3256.590,4055.364,3.203,3.203,0.565,1.271,0.787,0.857
642,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06342-09617,5.744,2.540,0.386,12.811,6158.312,4061.129,3.843,2.562,0.440,2.253,0.444,0.778
643,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06348-05090,4.513,2.837,0.437,10.249,3259.152,4064.973,2.562,2.562,0.540,1.035,0.966,0.846
644,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06359-01704,28.312,2.563,0.605,25.622,1088.306,4070.738,7.046,5.765,0.542,1.179,0.848,0.890
645,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06358-07662,71.394,2.881,0.765,37.152,4903.461,4068.175,9.608,8.968,0.650,1.067,0.938,0.946
646,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06374-03658,50.468,2.456,0.475,32.028,2339.313,4079.065,8.327,7.687,0.618,1.130,0.885,0.932
647,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06374-04397,73.446,2.615,0.635,38.433,2812.044,4078.424,9.608,9.608,0.625,1.045,0.957,0.940
648,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06404-09491,49.238,2.209,0.487,30.747,6075.680,4098.282,7.687,7.687,0.654,1.045,0.957,0.938
649,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06413-04628,2.872,1.969,0.389,7.687,2963.856,4107.249,1.922,1.922,0.611,1.069,0.936,0.875
650,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06412-10128,28.312,2.603,0.643,25.622,6484.355,4104.047,6.406,6.406,0.542,1.211,0.826,0.885
651,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06422-01296,12.720,2.867,0.464,17.936,828.240,4111.733,4.484,4.484,0.497,1.357,0.737,0.861
652,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06422-04394,34.056,2.595,0.315,26.903,2811.403,4110.452,7.046,6.406,0.591,1.050,0.952,0.912
653,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06427-03727,24.208,2.865,0.495,23.060,2384.152,4114.296,6.406,5.124,0.572,1.249,0.801,0.881
654,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06425-09425,36.518,3.308,0.696,28.184,6034.044,4112.374,7.046,7.046,0.578,1.157,0.865,0.899
655,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06439-04698,59.495,2.833,0.486,34.590,3004.851,4120.701,8.968,8.327,0.625,1.062,0.942,0.932
656,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06444-09259,42.262,2.682,0.333,29.466,5927.071,4124.544,8.327,6.406,0.612,1.254,0.797,0.924
657,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06444-10085,25.850,2.468,0.607,25.622,6456.811,4124.544,6.406,6.406,0.495,1.161,0.861,0.869
658,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06456-07262,6.155,2.218,0.279,14.092,4650.442,4133.512,2.562,3.843,0.389,1.748,0.572,0.750
659,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06468-07055,4.924,2.176,0.322,10.249,4517.846,4141.840,2.562,2.562,0.589,1.135,0.881,0.857
660,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06469-09730,37.749,2.543,0.497,29.466,6229.414,4139.918,7.046,7.687,0.546,1.032,0.969,0.880
661,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06482-03103,27.491,2.387,0.428,24.341,1985.085,4148.886,5.765,6.406,0.583,1.144,0.874,0.905
662,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06486-04620,12.720,2.606,0.382,16.654,2957.450,4152.729,4.484,3.843,0.576,1.061,0.942,0.861
663,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06491-09425,14.361,1.920,0.479,21.779,6034.685,4155.291,5.765,5.124,0.380,2.223,0.450,0.753
664,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06493-10003,85.345,1.379,0.361,48.682,6402.364,4154.010,10.889,10.889,0.453,1.068,0.936,0.879
665,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06500-03642,15.182,2.510,0.509,16.654,2330.986,4161.697,4.484,3.843,0.688,1.139,0.878,0.937
666,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06502-10180,10.258,2.341,0.225,14.092,6519.586,4162.978,3.203,3.843,0.649,1.147,0.872,0.909
667,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06504-10965,0.821,2.178,0.534,5.124,7023.063,4165.540,1.281,1.281,0.393,2.646,0.378,0.667
668,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06500-09482,77.549,2.016,0.411,42.277,6068.634,4158.494,10.889,10.249,0.545,1.070,0.935,0.906
669,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06507-09231,2.052,2.371,0.239,10.249,5911.698,4167.462,2.562,1.922,0.245,1.665,0.601,0.556
670,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06513-04561,70.984,2.407,0.859,38.433,2917.095,4167.462,9.608,9.608,0.604,1.028,0.973,0.928
671,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06521-05922,0.410,2.500,0.000,2.562,3793.377,4177.070,0.641,0.641,0.785,1.000,1.000,1.000
672,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06544-10998,23.798,2.156,0.480,23.060,7041.640,4189.241,6.406,5.124,0.562,1.337,0.748,0.872
673,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06543-03847,37.749,2.352,0.473,28.184,2461.019,4187.960,7.046,7.046,0.597,1.227,0.815,0.911
674,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06549-07438,46.776,2.825,0.542,32.028,4760.617,4191.162,8.327,7.687,0.573,1.187,0.843,0.908
675,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06572-09855,8.617,2.407,0.298,14.092,6311.405,4207.817,3.203,3.843,0.545,1.418,0.705,0.857
676,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06572-06158,76.729,2.007,0.418,39.715,3940.064,4204.614,9.608,10.249,0.611,1.078,0.928,0.933
677,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06580-05399,1.641,3.580,0.840,6.406,3457.725,4214.222,1.922,1.281,0.503,1.468,0.681,0.800
678,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06586-10139,32.825,3.070,1.123,25.622,6492.042,4215.504,5.765,7.046,0.628,1.224,0.817,0.920
679,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06603-02801,43.493,2.059,0.369,30.747,1790.356,4226.393,8.327,7.046,0.578,1.202,0.832,0.910
680,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06605-04767,22.567,1.974,0.299,21.779,3050.971,4228.315,5.765,5.124,0.598,1.072,0.933,0.909
681,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06640-01378,59.906,2.088,0.893,34.590,878.203,4249.453,8.968,8.327,0.629,1.089,0.919,0.933
682,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06650-01823,24.619,2.890,0.794,24.341,1164.532,4257.140,6.406,5.765,0.522,1.351,0.740,0.857
683,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06656-09366,0.410,0.805,0.000,2.562,5999.454,4263.545,0.641,0.641,0.785,1.000,1.000,1.000
684,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06656-04141,27.491,2.161,0.488,24.341,2649.342,4260.983,6.406,5.765,0.583,1.128,0.887,0.899
685,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06662-09030,4.513,2.249,0.310,10.249,5782.946,4266.748,2.562,1.922,0.540,1.419,0.705,0.917
686,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06688-11017,26.260,1.122,0.221,23.060,7054.451,4280.840,5.124,6.406,0.621,1.267,0.789,0.908
687,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06690-03948,68.522,2.302,0.384,37.152,2524.434,4280.840,8.968,9.608,0.624,1.080,0.926,0.938
688,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06710-04641,22.157,2.159,0.425,20.498,2970.261,4295.573,5.124,5.124,0.663,1.041,0.960,0.931
689,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06717-06324,5.334,2.449,0.399,14.092,4049.599,4301.338,3.203,3.203,0.338,1.225,0.817,0.703
690,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06752-06354,1.641,2.102,0.268,6.406,4069.457,4324.398,1.281,1.922,0.503,2.031,0.492,0.800
691,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06754-04763,64.009,2.432,0.728,35.871,3046.488,4321.836,8.968,8.968,0.625,1.082,0.925,0.937
692,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06763-01385,10.668,2.606,0.333,14.092,885.249,4330.804,3.843,3.203,0.675,1.184,0.845,0.929
693,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06777-02369,12.309,2.402,0.299,19.217,1515.557,4339.131,4.484,4.484,0.419,1.087,0.920,0.789
694,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06785-06779,20.105,3.376,0.609,20.498,4339.772,4343.615,5.124,5.124,0.601,1.153,0.867,0.891
695,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06786-01040,64.419,2.557,0.743,35.871,661.695,4342.974,9.608,8.327,0.629,1.147,0.872,0.932
696,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06792-08985,0.410,1.824,0.000,2.562,5755.402,4350.661,0.641,0.641,0.785,1.000,1.000,1.000
697,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06798-00538,22.567,1.687,0.444,21.779,342.057,4351.942,5.765,5.124,0.598,1.077,0.928,0.917
698,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06798-07379,27.081,2.389,0.447,25.622,4723.465,4351.942,6.406,5.765,0.518,1.171,0.854,0.886
699,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06810-06848,38.980,2.200,0.615,29.466,4383.329,4358.348,7.046,7.687,0.564,1.191,0.839,0.900
700,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06822-07493,33.646,1.999,0.405,26.903,4796.488,4366.675,7.046,6.406,0.584,1.340,0.746,0.911
701,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06827-07295,26.260,2.757,0.512,24.341,4669.658,4370.518,6.406,5.765,0.557,1.177,0.849,0.883
702,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06829-10684,42.673,2.395,0.435,29.466,6840.505,4370.518,7.046,7.687,0.618,1.231,0.812,0.920
703,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06844-10831,16.002,2.741,0.417,19.217,6935.948,4381.408,4.484,5.124,0.545,1.062,0.941,0.857
704,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06851-05008,59.495,2.198,0.381,37.152,3203.424,4383.970,9.608,8.968,0.542,1.073,0.932,0.903
705,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06858-04025,8.617,2.013,0.290,17.936,2576.960,4391.016,3.203,4.484,0.337,1.826,0.548,0.712
706,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06859-03654,15.592,2.063,0.417,21.779,2338.672,4391.016,4.484,5.124,0.413,1.517,0.659,0.809
707,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06871-03075,20.516,2.433,0.557,20.498,1967.150,4398.703,5.124,5.124,0.614,1.204,0.831,0.917
708,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06881-07657,24.619,2.085,0.397,25.622,4902.180,4405.108,5.765,5.765,0.471,1.270,0.788,0.851
709,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06889-07062,9.437,1.801,0.205,14.092,4522.330,4410.873,3.203,3.843,0.597,1.132,0.884,0.885
710,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06902-09191,6.565,2.197,0.264,11.530,5886.075,4419.841,3.203,2.562,0.621,1.568,0.638,0.914
711,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06908-10214,14.361,2.127,0.570,17.936,6540.724,4423.044,4.484,4.484,0.561,1.065,0.939,0.875
712,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06918-02244,23.798,1.785,0.358,23.060,1434.206,4428.809,6.406,5.124,0.562,1.355,0.738,0.879
713,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06927-02452,10.668,3.254,0.641,15.373,1568.723,4435.855,4.484,3.203,0.567,1.659,0.603,0.867
714,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06922-03140,66.060,2.877,0.777,46.120,2006.864,4427.528,8.968,13.452,0.390,2.270,0.441,0.836
715,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06929-07875,40.621,2.108,0.472,29.466,5040.541,4435.214,7.687,7.046,0.588,1.085,0.921,0.908
716,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06952-06890,1.231,1.705,0.099,5.124,4412.795,4452.509,1.281,1.281,0.589,1.464,0.683,0.857
717,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06952-06894,1.231,0.939,0.136,5.124,4415.357,4452.509,1.281,1.281,0.589,1.464,0.683,0.857
718,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06952-06897,80.011,1.547,0.356,42.277,4412.154,4448.666,11.530,9.608,0.563,1.259,0.794,0.911
719,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06956-06933,18.874,2.167,0.268,21.779,4438.417,4453.791,5.765,4.484,0.500,1.256,0.796,0.876
720,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06961-10245,23.388,1.462,0.257,49.963,6558.019,4456.353,9.608,5.124,0.118,2.197,0.455,0.616
721,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06968-10242,0.410,1.057,0.000,2.562,6560.582,4463.399,0.641,0.641,0.785,1.000,1.000,1.000
722,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06972-10247,13.130,1.408,0.200,28.184,6560.582,4464.040,6.406,3.843,0.208,2.058,0.486,0.653
723,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06972-07505,30.773,2.552,0.442,25.622,4804.816,4462.758,5.765,7.046,0.589,1.127,0.887,0.915
724,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06975-07968,20.516,3.083,0.543,21.779,5101.393,4465.321,5.124,5.124,0.544,1.094,0.914,0.893
725,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06979-06759,8.206,2.305,0.258,16.654,4327.601,4468.523,4.484,3.843,0.372,2.111,0.474,0.769
726,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06987-07408,2.462,1.747,0.408,7.687,4744.603,4474.929,1.922,1.922,0.524,1.291,0.775,0.800
727,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06984-09827,61.137,2.459,0.736,35.871,6290.907,4469.164,8.327,9.608,0.597,1.101,0.908,0.928
728,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06992-04856,32.004,1.870,0.273,25.622,3107.340,4475.570,6.406,6.406,0.613,1.088,0.919,0.929
729,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06994-04796,18.464,2.113,0.343,20.498,3069.548,4477.491,5.124,5.124,0.552,1.240,0.806,0.891
730,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:06995-10310,86.986,2.596,0.554,43.558,6598.374,4475.570,11.530,10.249,0.576,1.212,0.825,0.918
731,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07019-05171,0.821,2.391,0.296,3.843,3311.678,4496.067,1.281,0.641,0.698,2.000,0.500,1.000
732,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07021-05117,83.704,2.343,0.482,40.996,3272.604,4492.224,10.249,10.249,0.626,1.026,0.974,0.934
733,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07035-04607,47.186,2.796,0.735,30.747,2947.201,4502.473,7.687,7.687,0.627,1.081,0.925,0.935
734,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07067-06844,15.182,3.281,0.554,17.936,4382.048,4524.252,3.843,5.124,0.593,1.246,0.803,0.892
735,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07071-03774,18.874,2.306,0.298,24.341,2414.899,4526.814,5.765,5.124,0.400,1.386,0.721,0.814
736,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07083-10795,0.410,3.000,0.000,2.562,6914.809,4537.063,0.641,0.641,0.785,1.000,1.000,1.000
737,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07082-10797,8.617,2.877,0.454,14.092,6914.169,4535.141,3.843,3.203,0.545,1.321,0.757,0.840
738,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07088-01538,29.132,2.986,0.622,24.341,981.973,4537.704,6.406,5.765,0.618,1.095,0.914,0.904
739,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07101-10938,11.078,2.875,0.334,16.654,7004.487,4546.671,3.843,3.843,0.502,1.250,0.800,0.857
740,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07109-09807,36.518,2.738,0.488,28.184,6278.737,4550.515,7.046,6.406,0.578,1.065,0.939,0.904
741,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07124-06812,6.565,2.299,0.371,11.530,4362.191,4562.045,2.562,3.203,0.621,1.150,0.869,0.889
742,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07166-09602,54.572,2.914,0.784,34.590,6146.782,4585.745,8.327,8.968,0.573,1.187,0.842,0.908
743,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07171-09052,20.516,2.725,0.421,23.060,5795.757,4590.870,5.124,5.765,0.485,1.264,0.791,0.847
744,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07181-00847,35.287,2.251,0.506,28.184,538.708,4596.635,7.687,6.406,0.558,1.085,0.921,0.891
745,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07197-00443,25.850,1.487,0.478,28.184,280.564,4606.884,6.406,6.406,0.409,1.171,0.854,0.834
746,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07208-06795,1.231,2.705,0.086,5.124,4351.942,4617.133,1.922,0.641,0.589,3.000,0.333,1.000
747,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07229-04633,36.928,2.264,0.468,28.184,2963.856,4627.381,7.687,6.406,0.584,1.163,0.860,0.905
748,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07237-09308,5.334,2.528,0.391,11.530,5961.020,4634.428,3.203,2.562,0.504,1.145,0.874,0.812
749,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07254-07423,12.309,1.903,0.470,15.373,4752.931,4644.677,3.843,3.843,0.654,1.004,0.996,0.909
750,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07253-07470,30.363,2.404,0.447,25.622,4781.756,4642.755,6.406,6.406,0.581,1.367,0.732,0.897
751,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07259-07425,1.641,1.665,0.517,5.124,4755.493,4649.160,1.281,1.281,0.785,1.000,1.000,1.000
752,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07263-09300,20.105,2.662,0.583,21.779,5954.615,4649.801,5.765,5.124,0.533,1.139,0.878,0.875
753,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07266-03697,25.850,2.749,0.490,23.060,2365.576,4651.723,5.765,5.765,0.611,1.038,0.964,0.920
754,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07284-11023,9.437,2.783,0.359,14.092,7058.935,4664.534,3.843,3.203,0.597,1.374,0.728,0.885
755,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07294-02490,4.513,2.746,0.431,11.530,1593.705,4670.939,2.562,2.562,0.427,1.048,0.954,0.786
756,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07295-09660,0.410,3.222,0.000,2.562,6187.778,4672.861,0.641,0.641,0.785,1.000,1.000,1.000
757,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07296-09657,9.437,2.941,0.437,21.779,6183.934,4671.580,4.484,3.843,0.250,1.243,0.804,0.687
758,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07300-09657,0.410,2.667,0.000,2.562,6185.856,4676.064,0.641,0.641,0.785,1.000,1.000,1.000
759,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07315-06763,11.899,3.167,0.458,16.654,4330.163,4683.750,3.843,4.484,0.539,1.476,0.677,0.879
760,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07318-07984,27.081,2.117,0.570,24.341,5111.002,4685.032,7.046,5.124,0.574,1.244,0.804,0.898
761,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07323-01658,15.182,1.933,0.203,21.779,1060.121,4688.234,4.484,5.124,0.402,1.210,0.826,0.813
762,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07334-10552,12.720,2.748,0.433,16.654,6757.232,4695.921,3.843,4.484,0.576,1.068,0.936,0.873
763,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07361-06724,3.693,2.631,0.315,8.968,4306.463,4713.857,1.922,2.562,0.577,1.817,0.550,0.857
764,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07368-08823,26.670,2.633,0.556,24.341,5649.069,4716.419,5.765,6.406,0.566,1.079,0.927,0.897
765,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07367-10886,34.466,2.751,0.650,29.466,6969.257,4715.778,7.687,7.046,0.499,1.296,0.772,0.870
766,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07374-05910,91.500,2.654,0.524,44.839,3779.925,4718.341,12.171,10.249,0.572,1.491,0.671,0.925
767,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07380-06700,119.401,2.218,0.481,52.526,4285.324,4720.903,12.811,12.811,0.544,1.301,0.769,0.930
768,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:07401-06727,3.283,2.392,0.162,7.687,4308.384,4739.479,1.281,2.562,0.698,2.000,0.500,1.000
