 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
304,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06414-10326,0.011,1.690,0.327,0.500,143.361,89.028,0.125,0.125,0.562,1.137,0.880,0.892
305,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06424-08802,0.011,1.384,0.518,0.500,122.194,89.167,0.125,0.125,0.533,1.497,0.668,0.880
306,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06426-12185,0.013,1.158,0.120,0.556,169.181,89.194,0.125,0.125,0.511,1.040,0.962,0.897
307,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06456-10806,1.929E-4,1.182,0.000,0.056,150.083,89.667,0.014,0.014,0.785,1.000,1.000,1.000
308,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06450-02496,0.030,0.730,0.110,0.889,34.569,89.486,0.208,0.208,0.469,1.210,0.826,0.872
309,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06454-04021,0.015,1.776,0.259,0.556,55.778,89.583,0.153,0.125,0.628,1.274,0.785,0.936
310,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06458-02959,0.031,1.247,0.246,0.806,41.000,89.597,0.208,0.194,0.594,1.052,0.951,0.924
311,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06462-01864,0.025,1.129,0.180,0.694,25.806,89.667,0.167,0.181,0.653,1.120,0.893,0.942
312,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06484-08556,1.929E-4,0.773,0.000,0.056,118.833,90.056,0.014,0.014,0.785,1.000,1.000,1.000
313,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06486-02535,0.002,1.565,0.202,0.194,35.194,90.056,0.042,0.056,0.577,1.343,0.745,0.857
314,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06487-08556,1.929E-4,1.333,0.000,0.056,118.833,90.097,0.014,0.014,0.785,1.000,1.000,1.000
315,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06491-08936,0.010,1.710,0.326,0.444,124.056,90.097,0.111,0.111,0.663,1.074,0.931,0.939
316,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06519-07132,0.014,1.098,0.096,0.583,98.986,90.472,0.153,0.139,0.513,1.340,0.746,0.878
317,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06530-06497,0.010,1.432,0.218,0.444,90.181,90.639,0.111,0.111,0.626,1.067,0.937,0.927
318,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06534-07241,0.024,1.078,0.160,0.722,100.486,90.653,0.167,0.194,0.572,1.467,0.681,0.908
319,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06537-01586,0.014,1.336,0.253,0.583,21.958,90.722,0.139,0.153,0.534,1.151,0.869,0.877
320,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06542-07404,0.027,2.687,0.435,0.750,102.736,90.778,0.208,0.167,0.599,1.259,0.794,0.927
321,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06550-06888,1.929E-4,1.100,0.000,0.056,95.667,90.972,0.014,0.014,0.785,1.000,1.000,1.000
322,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06549-06884,0.005,1.247,0.158,0.361,95.569,90.917,0.083,0.097,0.465,1.587,0.630,0.794
323,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06558-09038,0.019,1.591,0.409,0.639,125.458,91.000,0.153,0.167,0.588,1.235,0.809,0.892
324,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06569-02815,0.011,1.315,0.191,0.500,39.042,91.181,0.125,0.125,0.562,1.098,0.911,0.885
325,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06596-08994,0.011,2.424,0.695,0.472,124.861,91.556,0.125,0.111,0.641,1.206,0.829,0.922
326,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06594-04759,0.048,0.969,0.136,1.000,65.958,91.486,0.278,0.208,0.608,1.319,0.758,0.949
327,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06602-06869,0.020,1.525,0.291,0.667,95.319,91.611,0.167,0.167,0.573,1.022,0.979,0.901
328,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06604-08476,0.010,0.603,0.071,0.500,117.667,91.667,0.125,0.111,0.504,1.142,0.875,0.860
329,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06609-04181,0.009,1.733,0.288,0.472,58.014,91.736,0.111,0.111,0.522,1.141,0.877,0.873
330,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06615-07221,5.787E-4,1.496,0.325,0.139,100.278,91.861,0.042,0.028,0.377,2.702,0.370,0.667
331,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06613-07214,0.006,1.043,0.305,0.583,100.153,91.778,0.097,0.153,0.221,2.787,0.359,0.681
332,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06622-07211,1.929E-4,0.913,0.000,0.056,100.153,91.972,0.014,0.014,0.785,1.000,1.000,1.000
333,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06622-07220,1.929E-4,1.045,0.000,0.056,100.278,91.972,0.014,0.014,0.785,1.000,1.000,1.000
334,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06618-10741,0.013,0.982,0.150,0.583,149.125,91.847,0.125,0.139,0.477,1.134,0.882,0.882
335,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06623-07216,0.001,0.999,0.144,0.194,100.194,91.972,0.056,0.042,0.449,1.668,0.600,0.778
336,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06626-07214,1.929E-4,1.353,0.000,0.056,100.194,92.028,0.014,0.014,0.785,1.000,1.000,1.000
337,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06653-05449,0.017,1.196,0.204,0.583,75.611,92.333,0.153,0.139,0.627,1.120,0.893,0.941
338,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06678-05044,0.011,1.458,0.201,0.472,70.000,92.694,0.111,0.125,0.609,1.176,0.851,0.918
339,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06688-07916,0.016,0.956,0.136,0.583,109.875,92.819,0.153,0.139,0.577,1.469,0.681,0.910
340,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06700-09715,0.004,1.452,0.191,0.333,134.889,93.014,0.083,0.083,0.502,1.125,0.889,0.821
341,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06713-03466,0.003,1.929,0.257,0.250,48.111,93.208,0.056,0.069,0.582,1.295,0.772,0.857
342,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06717-12617,0.008,1.168,0.195,0.417,175.194,93.236,0.097,0.111,0.545,1.211,0.826,0.876
343,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06727-06681,0.011,1.556,0.230,0.472,92.736,93.375,0.125,0.111,0.641,1.090,0.917,0.929
344,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06729-07597,0.018,1.339,0.407,0.639,105.444,93.375,0.139,0.181,0.552,1.188,0.842,0.886
345,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06732-08633,0.016,1.005,0.126,0.583,119.833,93.431,0.139,0.153,0.598,1.225,0.816,0.903
346,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06731-12869,0.022,0.771,0.249,0.750,178.653,93.403,0.181,0.181,0.500,1.185,0.844,0.892
347,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06766-03647,0.028,1.602,0.284,0.778,50.556,93.875,0.194,0.194,0.585,1.228,0.814,0.907
348,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06772-05955,0.010,1.042,0.111,0.472,82.639,94.014,0.153,0.083,0.554,1.702,0.588,0.903
349,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06794-10862,0.016,1.265,0.193,0.611,150.792,94.292,0.153,0.153,0.539,1.134,0.882,0.878
350,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06794-02981,0.030,1.210,0.285,0.806,41.306,94.264,0.208,0.194,0.579,1.093,0.915,0.917
351,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06806-07694,0.004,1.541,0.200,0.333,106.819,94.486,0.083,0.083,0.458,1.178,0.849,0.778
352,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06809-04801,0.013,1.557,0.218,0.556,66.625,94.500,0.125,0.139,0.526,1.082,0.925,0.893
353,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06824-09337,0.016,1.072,0.168,0.556,129.611,94.722,0.153,0.125,0.644,1.280,0.781,0.937
354,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06842-02779,0.014,0.709,0.074,0.611,38.542,94.944,0.125,0.167,0.474,1.231,0.812,0.854
355,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06844-10498,0.014,0.846,0.106,0.556,145.736,95.000,0.153,0.125,0.589,1.247,0.802,0.915
356,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06862-10534,0.015,2.049,0.451,0.556,146.236,95.236,0.139,0.139,0.605,1.042,0.959,0.911
357,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06866-07935,0.004,1.022,0.099,0.333,110.167,95.319,0.083,0.083,0.436,1.576,0.635,0.769
358,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06868-05556,0.005,0.886,0.080,0.361,77.139,95.347,0.069,0.097,0.521,1.316,0.760,0.889
359,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06869-08473,0.012,1.115,0.152,0.556,117.625,95.333,0.125,0.139,0.471,1.159,0.863,0.845
360,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06886-08735,0.017,1.458,0.292,0.611,121.250,95.569,0.153,0.153,0.558,1.191,0.840,0.887
361,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06890-08195,0.008,0.868,0.104,0.417,113.764,95.653,0.111,0.097,0.614,1.099,0.910,0.898
362,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06919-10048,0.002,1.302,0.211,0.194,139.542,96.069,0.042,0.056,0.513,1.195,0.837,0.800
363,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06919-01662,0.016,1.448,0.254,0.556,23.014,96.028,0.139,0.139,0.644,1.048,0.955,0.932
364,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06924-10395,0.006,1.199,0.151,0.389,144.333,96.125,0.097,0.097,0.513,1.148,0.871,0.842
365,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06938-07643,0.015,1.240,0.245,0.556,106.083,96.306,0.153,0.125,0.613,1.231,0.812,0.929
366,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06941-09183,0.008,1.141,0.188,0.389,127.500,96.361,0.097,0.097,0.625,1.088,0.920,0.897
367,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06963-08063,0.003,2.169,0.304,0.278,111.958,96.681,0.069,0.056,0.534,1.435,0.697,0.895
368,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06957-05089,0.055,1.179,0.158,1.056,70.542,96.514,0.292,0.236,0.620,1.309,0.764,0.948
369,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06969-08394,0.003,1.695,0.439,0.222,116.556,96.764,0.056,0.056,0.638,1.148,0.871,0.897
370,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06975-06985,0.040,0.941,0.241,1.028,96.889,96.764,0.250,0.236,0.477,1.050,0.952,0.893
371,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06984-09908,9.645E-4,1.125,0.163,0.167,137.597,96.986,0.042,0.042,0.436,1.000,1.000,0.714
372,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06981-08406,0.024,1.500,0.424,0.694,116.667,96.875,0.181,0.167,0.613,1.121,0.892,0.928
373,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06986-09911,0.001,1.398,0.224,0.139,137.639,97.014,0.028,0.042,0.754,1.500,0.667,1.000
374,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:06992-07171,0.025,1.858,0.476,0.722,99.500,97.028,0.194,0.167,0.600,1.156,0.865,0.921
375,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07004-06864,0.008,1.659,0.256,0.417,95.278,97.236,0.125,0.083,0.572,1.545,0.647,0.882
376,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07012-07136,0.025,1.291,0.305,0.889,99.014,97.292,0.194,0.194,0.405,1.101,0.909,0.812
377,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07014-07591,0.012,1.807,0.460,0.500,105.375,97.347,0.111,0.139,0.591,1.355,0.738,0.897
378,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07034-08549,0.024,1.192,0.179,0.722,118.653,97.611,0.181,0.181,0.572,1.118,0.894,0.911
379,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07050-01446,0.003,1.858,0.307,0.250,20.056,97.889,0.069,0.056,0.582,1.369,0.730,0.857
380,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07049-05012,0.015,1.050,0.117,0.556,69.542,97.833,0.139,0.139,0.620,1.132,0.884,0.913
381,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07055-05207,0.001,1.460,0.280,0.222,72.292,97.972,0.056,0.042,0.344,1.274,0.785,0.700
382,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07052-08758,0.011,1.154,0.138,0.500,121.583,97.889,0.111,0.125,0.533,1.071,0.934,0.859
383,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07066-06717,0.011,2.738,0.559,0.472,93.236,98.083,0.125,0.111,0.630,1.172,0.853,0.928
384,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07083-04575,0.015,2.274,0.363,0.583,63.486,98.292,0.125,0.167,0.563,1.282,0.780,0.898
385,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07106-08975,0.015,1.441,0.271,0.583,124.583,98.625,0.153,0.139,0.563,1.064,0.940,0.893
386,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07120-06958,0.007,0.881,0.131,0.417,96.597,98.833,0.097,0.111,0.517,1.196,0.836,0.831
387,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07124-06526,0.005,1.874,0.242,0.333,90.611,98.903,0.069,0.097,0.567,1.246,0.803,0.881
388,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07128-08250,3.858E-4,1.134,0.013,0.083,114.583,98.986,0.014,0.028,0.698,2.000,0.500,1.000
389,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07128-08247,9.645E-4,1.532,0.156,0.167,114.528,98.986,0.028,0.042,0.436,1.653,0.605,0.833
390,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07135-02027,0.012,2.058,0.260,0.500,28.097,99.042,0.125,0.125,0.591,1.129,0.886,0.897
391,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07144-10413,0.011,1.044,0.155,0.556,144.569,99.153,0.125,0.139,0.448,1.160,0.862,0.832
392,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07151-07924,0.005,1.493,0.238,0.361,110.014,99.278,0.083,0.097,0.521,1.287,0.777,0.812
393,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07153-09785,0.004,1.070,0.251,0.306,135.875,99.306,0.069,0.083,0.545,1.217,0.822,0.857
394,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07163-06473,0.006,1.920,0.341,0.361,89.861,99.444,0.083,0.097,0.558,1.140,0.877,0.870
395,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07167-06896,0.017,2.259,0.474,0.583,95.708,99.472,0.153,0.139,0.613,1.117,0.895,0.910
396,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07185-11203,0.017,1.434,0.242,0.667,155.514,99.722,0.181,0.153,0.491,1.321,0.757,0.861
397,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07187-11564,0.011,1.534,0.260,0.500,160.556,99.750,0.111,0.139,0.553,1.299,0.770,0.891
398,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07197-08512,1.929E-4,1.364,0.000,0.056,118.222,99.958,0.014,0.014,0.785,1.000,1.000,1.000
399,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07200-08508,0.011,1.114,0.162,0.500,118.111,99.931,0.111,0.139,0.553,1.538,0.650,0.864
400,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07210-08963,0.002,1.279,0.194,0.333,124.444,100.111,0.083,0.069,0.262,1.268,0.789,0.600
401,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07214-01197,0.019,1.147,0.443,0.639,16.542,100.125,0.167,0.153,0.588,1.106,0.904,0.917
402,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07234-10038,0.006,1.059,0.156,0.389,139.361,100.431,0.111,0.083,0.529,1.526,0.655,0.835
403,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07246-09048,0.006,1.547,0.209,0.417,125.625,100.597,0.097,0.097,0.433,1.076,0.929,0.795
404,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07249-04661,0.003,1.528,0.270,0.278,64.708,100.653,0.069,0.056,0.503,1.467,0.682,0.865
405,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07253-04660,0.002,1.295,0.247,0.222,64.681,100.722,0.083,0.028,0.540,2.858,0.350,0.957
406,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07248-08536,0.022,2.574,0.498,0.722,118.472,100.569,0.167,0.194,0.530,1.171,0.854,0.891
407,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07264-07785,0.014,2.079,0.588,0.528,108.056,100.833,0.139,0.125,0.609,1.243,0.804,0.897
408,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07269-09896,0.016,1.685,0.383,0.611,137.361,100.889,0.167,0.139,0.539,1.241,0.806,0.892
409,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07302-09729,0.018,2.452,0.730,0.611,135.056,101.347,0.153,0.153,0.597,1.159,0.863,0.920
410,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07308-04976,0.019,0.943,0.157,0.611,69.042,101.431,0.153,0.153,0.630,1.047,0.955,0.928
411,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07313-09504,0.008,1.104,0.345,0.472,131.944,101.528,0.125,0.083,0.424,1.332,0.751,0.839
412,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07315-07702,0.008,1.598,0.223,0.444,106.931,101.542,0.097,0.111,0.515,1.139,0.878,0.866
413,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07331-09807,0.002,1.681,0.204,0.222,136.181,101.806,0.056,0.042,0.393,1.787,0.560,0.762
414,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07330-02064,0.014,1.642,0.271,0.528,28.597,101.750,0.139,0.125,0.627,1.090,0.918,0.917
415,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07332-07612,0.009,1.939,0.353,0.444,105.667,101.778,0.111,0.111,0.589,1.050,0.953,0.881
416,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07345-02157,0.001,1.307,0.134,0.222,29.931,102.000,0.056,0.042,0.344,1.367,0.732,0.700
417,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07347-07233,1.929E-4,1.000,0.000,0.056,100.458,102.042,0.014,0.014,0.785,1.000,1.000,1.000
418,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07352-03125,5.787E-4,1.265,0.168,0.111,43.389,102.097,0.028,0.028,0.589,1.464,0.683,0.857
419,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07350-07228,0.015,1.352,0.254,0.722,100.319,102.014,0.153,0.153,0.353,1.375,0.727,0.796
420,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07353-10796,0.014,1.468,0.221,0.528,149.889,102.056,0.125,0.139,0.635,1.157,0.864,0.930
421,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07377-04959,0.042,1.743,0.347,0.917,68.764,102.347,0.222,0.236,0.626,1.133,0.882,0.943
422,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07401-09513,0.010,0.922,0.142,0.444,132.069,102.736,0.111,0.111,0.638,1.116,0.896,0.912
423,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07419-04703,3.858E-4,1.196,0.076,0.083,65.319,103.028,0.014,0.028,0.698,2.000,0.500,1.000
424,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07418-06260,0.017,1.622,0.182,0.611,86.875,102.944,0.139,0.167,0.571,1.357,0.737,0.917
425,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07421-06827,0.026,1.248,0.175,0.722,94.736,102.986,0.181,0.181,0.632,1.052,0.951,0.938
426,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07427-07007,3.858E-4,1.120,0.095,0.083,97.319,103.139,0.014,0.028,0.698,2.000,0.500,1.000
427,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07428-09069,0.004,0.981,0.089,0.333,125.931,103.125,0.056,0.097,0.480,1.977,0.506,0.863
428,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07451-03649,1.929E-4,1.250,0.000,0.056,50.681,103.486,0.014,0.014,0.785,1.000,1.000,1.000
429,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07445-03457,0.025,1.079,0.232,0.750,47.944,103.306,0.153,0.208,0.556,1.308,0.764,0.925
430,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07449-03645,0.004,1.022,0.214,0.333,50.597,103.417,0.069,0.097,0.502,1.684,0.594,0.821
431,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07466-09228,0.010,1.279,0.141,0.500,128.097,103.653,0.139,0.097,0.495,1.452,0.689,0.872
432,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07468-07327,0.014,1.282,0.291,0.667,101.681,103.653,0.181,0.139,0.382,1.668,0.600,0.795
433,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07470-05284,0.015,0.947,0.295,0.583,73.319,103.681,0.153,0.139,0.563,1.114,0.897,0.913
434,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07472-07050,0.026,1.242,0.250,0.694,97.833,103.694,0.181,0.167,0.674,1.096,0.913,0.944
435,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07487-03976,3.858E-4,1.127,0.292,0.083,55.222,103.972,0.014,0.028,0.698,2.000,0.500,1.000
436,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07491-02940,0.003,1.756,0.388,0.278,40.806,104.014,0.069,0.069,0.534,1.202,0.832,0.810
437,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07504-03229,0.064,1.836,0.629,1.139,44.708,104.083,0.292,0.278,0.622,1.018,0.983,0.945
438,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07517-03619,0.018,1.520,0.274,0.611,50.194,104.333,0.153,0.153,0.617,1.148,0.871,0.936
439,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07521-10520,0.002,1.129,0.201,0.222,146.083,104.431,0.056,0.056,0.491,1.241,0.806,0.800
440,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07524-06308,1.929E-4,0.923,0.000,0.056,87.611,104.500,0.014,0.014,0.785,1.000,1.000,1.000
441,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07541-03024,0.006,1.156,0.314,0.389,41.944,104.694,0.111,0.083,0.497,2.069,0.483,0.849
442,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07546-08354,0.010,1.293,0.178,0.472,115.972,104.750,0.125,0.111,0.565,1.350,0.741,0.881
443,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07555-03457,1.929E-4,1.333,0.000,0.056,48.014,104.931,0.014,0.014,0.785,1.000,1.000,1.000
444,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07553-09671,0.007,1.694,0.291,0.361,134.278,104.861,0.083,0.097,0.651,1.235,0.810,0.909
445,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07559-07315,0.027,1.109,0.151,0.778,101.514,104.889,0.181,0.208,0.557,1.101,0.908,0.906
446,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07568-05946,0.020,0.830,0.205,0.694,82.500,105.042,0.181,0.153,0.533,1.093,0.915,0.898
447,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07578-10972,0.030,1.367,0.181,0.833,152.292,105.153,0.208,0.194,0.534,1.106,0.904,0.913
448,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07584-07821,0.025,1.196,0.172,0.694,108.542,105.250,0.167,0.181,0.653,1.089,0.918,0.942
449,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07602-07185,0.005,1.302,0.466,0.333,99.750,105.556,0.097,0.069,0.589,1.559,0.641,0.915
450,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07607-07185,5.787E-4,1.892,0.310,0.111,99.778,105.639,0.028,0.028,0.589,1.464,0.683,0.857
451,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07626-01738,0.019,1.582,0.236,0.639,24.069,105.833,0.153,0.167,0.576,1.030,0.971,0.907
452,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07654-10812,5.787E-4,1.502,0.169,0.111,150.167,106.292,0.014,0.042,0.589,3.000,0.333,1.000
453,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07658-08871,1.929E-4,1.455,0.000,0.056,123.208,106.361,0.014,0.014,0.785,1.000,1.000,1.000
454,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07657-02827,0.019,1.117,0.163,0.639,39.194,106.264,0.153,0.167,0.600,1.079,0.926,0.910
455,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07660-06052,0.005,1.117,0.105,0.361,84.014,106.347,0.083,0.097,0.483,1.275,0.784,0.788
